City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
278,Okhotsk,59.3833,143.3,-3.39,68,0,12.95,RU,2022-01-18 16:45:54
279,Conde,-7.2597,-34.9075,87.26,66,20,11.5,BR,2022-01-18 16:45:54
280,Cherskiy,68.75,161.3,-47.24,100,81,4.09,RU,2022-01-18 16:45:54
281,Goma,-1.6792,29.2228,63.45,89,100,5.08,CD,2022-01-18 16:45:55
282,Lompoc,34.6391,-120.4579,58.19,91,100,10.0,US,2022-01-18 16:45:55
283,Lokosovo,61.1333,74.8167,14.67,93,99,12.19,RU,2022-01-18 16:45:55
284,Plettenberg Bay,-34.0527,23.3716,71.26,80,43,10.76,ZA,2022-01-18 16:45:55
285,San Martin,-33.081,-68.4681,57.74,51,97,15.23,AR,2022-01-18 16:45:56
286,South Lake Tahoe,38.9332,-119.9844,41.25,87,38,3.58,US,2022-01-18 16:43:11
287,Anamur,36.0751,32.8369,50.02,81,97,11.14,TR,2022-01-18 16:45:56
288,Nome,64.5011,-165.4064,-18.33,69,0,0.0,US,2022-01-18 16:45:56
289,Nefteyugansk,61.0998,72.6035,17.85,91,100,16.58,RU,2022-01-18 16:45:56
290,Orlik,52.5178,99.825,18.3,97,100,0.98,RU,2022-01-18 16:45:57
291,Gat,31.61,34.7642,50.68,60,1,5.93,IL,2022-01-18 16:41:02
292,Oranjemund,-28.55,16.4333,72.27,76,22,13.67,NA,2022-01-18 16:45:57
293,Paamiut,61.994,-49.6678,24.06,69,100,18.61,GL,2022-01-18 16:45:57
294,Pringsewu,-5.3582,104.9744,74.14,95,100,4.09,ID,2022-01-18 16:45:57
295,Nicoya,10.1483,-85.452,83.75,44,29,18.23,CR,2022-01-18 16:45:57
296,Xai-Xai,-25.0519,33.6442,75.99,73,0,8.12,MZ,2022-01-18 16:45:58
297,Polyarnyy,69.1989,33.4478,18.07,89,100,21.3,RU,2022-01-18 16:45:58
298,Gorom-Gorom,14.4439,-0.2361,79.88,8,0,13.18,BF,2022-01-18 16:45:58
299,Alekseyevka,50.6309,38.6903,22.73,96,100,2.73,RU,2022-01-18 16:45:59
300,Fukue,32.6881,128.8419,43.79,56,4,9.42,JP,2022-01-18 16:45:59
301,Kalaleh,37.3807,55.4916,41.36,93,100,4.61,IR,2022-01-18 16:45:59
302,Litovko,49.2361,135.1742,-15.75,100,62,2.64,RU,2022-01-18 16:45:59
303,Ambilobe,-13.2,49.05,78.69,84,30,3.4,MG,2022-01-18 16:41:15
304,Imbituba,-28.24,-48.6703,91.29,60,53,9.04,BR,2022-01-18 16:43:38
305,Batemans Bay,-35.7167,150.1833,66.2,86,100,8.32,AU,2022-01-18 16:46:00
306,Marsh Harbour,26.5412,-77.0636,68.02,52,0,7.43,BS,2022-01-18 16:46:00
307,New Plymouth,-39.0667,174.0833,63.05,92,43,8.84,NZ,2022-01-18 16:46:00
308,Qaqortoq,60.7167,-46.0333,21.7,71,100,9.95,GL,2022-01-18 16:46:00
309,Baykit,61.67,96.37,1.0,99,99,2.91,RU,2022-01-18 16:46:01
310,San Pedro,14.35,121.0167,76.32,73,75,4.61,PH,2022-01-18 16:46:01
311,Jalu,29.0331,21.5482,56.05,44,2,8.08,LY,2022-01-18 16:46:02
312,Caravelas,-17.7125,-39.2481,86.74,58,100,7.07,BR,2022-01-18 16:46:03
313,Dubrovnik,42.6481,18.0922,49.62,21,0,13.8,HR,2022-01-18 16:46:03
314,Bubaque,11.2833,-15.8333,79.83,65,10,11.88,GW,2022-01-18 16:46:04
315,Copiapo,-27.3667,-70.3333,67.69,36,0,9.66,CL,2022-01-18 16:46:04
316,Quarteira,37.0695,-8.1006,58.77,67,0,8.05,PT,2022-01-18 16:46:04
317,Ravar,31.2656,56.8055,51.66,57,33,7.07,IR,2022-01-18 16:46:04
318,Morro Bay,35.3658,-120.8499,59.81,91,64,3.8,US,2022-01-18 16:42:39
319,Iskateley,67.6803,53.1512,2.37,95,100,3.85,RU,2022-01-18 16:46:05
320,Singaparna,-7.3515,108.111,72.0,94,91,2.1,ID,2022-01-18 16:46:05
321,Nanortalik,60.1432,-45.2371,24.46,64,100,5.93,GL,2022-01-18 16:46:05
322,Gerash,27.6652,54.1371,51.94,78,100,0.34,IR,2022-01-18 16:46:05
323,Buala,-8.145,159.5921,80.08,81,99,2.68,SB,2022-01-18 16:46:06
324,Port-Cartier,50.0334,-66.8654,30.42,77,79,17.4,CA,2022-01-18 16:46:06
325,Matamoros,25.5333,-103.25,64.11,20,0,0.0,MX,2022-01-18 16:46:06
326,Singleton,-32.5667,151.1833,71.46,95,100,4.0,AU,2022-01-18 16:46:07
327,Progreso,21.2833,-89.6667,75.11,45,1,5.82,MX,2022-01-18 16:46:07
328,Kenai,60.5544,-151.2583,17.02,89,75,5.75,US,2022-01-18 16:46:07
329,Noumea,-22.2763,166.4572,67.98,77,6,7.67,NC,2022-01-18 16:44:57
330,Mnogovershinnyy,53.9353,139.9242,-9.26,88,65,5.39,RU,2022-01-18 16:46:02
331,Dakar,14.6937,-17.4441,92.28,61,3,6.91,SN,2022-01-18 16:44:27
332,Zaraza,9.3503,-65.3245,94.24,32,24,6.78,VE,2022-01-18 16:46:07
333,Prince Rupert,54.3161,-130.3201,37.09,90,40,5.75,CA,2022-01-18 16:41:47
334,Yellowknife,62.456,-114.3525,-35.59,74,0,6.91,CA,2022-01-18 16:41:46
335,Tuatapere,-46.1333,167.6833,62.82,99,100,3.49,NZ,2022-01-18 16:46:08
336,Matara,5.9485,80.5353,75.24,87,94,10.47,LK,2022-01-18 16:46:08
337,Jumla,29.2747,82.1838,35.98,87,18,2.51,NP,2022-01-18 16:46:08
338,North Bend,43.4065,-124.2243,47.86,99,100,11.5,US,2022-01-18 16:46:09
339,Guarapari,-20.6667,-40.4975,87.69,70,0,15.19,BR,2022-01-18 16:46:09
340,Anan,33.9167,134.65,37.27,65,47,14.92,JP,2022-01-18 16:46:09
341,Kyshtovka,56.555,76.6271,14.88,93,100,12.28,RU,2022-01-18 16:46:09
342,Labuhan,-6.8844,112.2051,77.36,85,100,7.09,ID,2022-01-18 16:46:10
343,Guanica,17.9716,-66.908,86.52,61,1,8.01,PR,2022-01-18 16:46:10
344,Valdivia,-39.8142,-73.2459,66.29,25,8,4.72,CL,2022-01-18 16:46:10
345,Pitimbu,-7.4706,-34.8086,88.39,58,15,11.99,BR,2022-01-18 16:46:10
346,Reconquista,-29.15,-59.65,88.5,54,98,12.46,AR,2022-01-18 16:46:11
347,Sorland,67.667,12.6934,44.46,89,100,38.65,NO,2022-01-18 16:46:11
348,Williston,48.147,-103.618,16.21,85,99,20.0,US,2022-01-18 16:46:11
349,Hami,42.8,93.45,25.79,44,7,2.04,CN,2022-01-18 16:46:12
350,Rock Sound,24.9,-76.2,70.14,58,33,11.34,BS,2022-01-18 16:44:56
351,Inongo,-1.95,18.2667,77.32,78,73,3.09,CD,2022-01-18 16:46:12
352,Dalen,52.6992,6.7556,42.91,93,68,5.99,NL,2022-01-18 16:46:12
353,Kloulklubed,7.0419,134.2556,81.1,76,85,15.35,PW,2022-01-18 16:46:13
354,Talaya,61.3833,152.75,-39.62,98,24,0.89,RU,2022-01-18 16:46:13
355,Husavik,66.0449,-17.3389,33.71,85,71,11.14,IS,2022-01-18 16:46:13
356,Rovaniemi,66.5,25.7167,26.01,93,100,10.36,FI,2022-01-18 16:46:13
357,General Pico,-35.6566,-63.7568,55.13,95,100,11.59,AR,2022-01-18 16:46:14
358,Richards Bay,-28.783,32.0377,75.88,69,0,12.97,ZA,2022-01-18 16:46:14
359,Syriam,16.7722,96.2378,75.31,83,20,9.22,MM,2022-01-18 16:46:14
360,Esperance,-33.8667,121.9,60.64,78,3,17.45,AU,2022-01-18 16:46:14
361,Kameoka,35.0,135.5833,34.43,89,60,4.03,JP,2022-01-18 16:46:15
362,Flinders,-34.5833,150.8552,67.8,90,100,7.0,AU,2022-01-18 16:46:15
363,San Diego De La Union,21.4667,-100.8667,66.09,30,0,5.59,MX,2022-01-18 16:46:06
364,Nara,34.6851,135.8049,34.25,65,26,5.08,JP,2022-01-18 16:42:35
365,Kutum,14.2,24.6667,64.67,23,5,6.8,SD,2022-01-18 16:46:15
366,Egvekinot,66.3167,-179.1667,-15.12,75,17,7.16,RU,2022-01-18 16:46:15
367,Mangaratiba,-22.9597,-44.0406,97.93,65,0,6.06,BR,2022-01-18 16:46:16
368,Chishtian Mandi,29.8,72.8667,61.36,28,38,5.35,PK,2022-01-18 16:46:16
369,Boende,-0.2167,20.8667,74.48,79,100,2.55,CD,2022-01-18 16:46:16
370,Kushiro,42.975,144.3747,27.88,86,100,9.33,JP,2022-01-18 16:46:17
371,Acapulco,16.8634,-99.8901,80.42,69,0,6.91,MX,2022-01-18 16:42:16
372,Mayor Pablo Lagerenza,-19.9309,-60.7718,103.77,23,50,13.62,PY,2022-01-18 16:46:17
373,Boyolangu,-8.1181,111.8935,74.97,90,100,4.59,ID,2022-01-18 16:46:17
374,Sobolevo,54.4299,31.8996,17.38,88,100,13.96,RU,2022-01-18 16:46:18
375,Bana,5.1481,10.2762,70.93,60,100,2.37,CM,2022-01-18 16:46:18
376,Eyl,7.9803,49.8164,77.52,78,87,14.23,SO,2022-01-18 16:46:18
377,Namie,37.4833,141.0,32.97,61,0,13.24,JP,2022-01-18 16:46:18
378,Yurginskoye,56.8189,67.3921,11.39,91,35,11.3,RU,2022-01-18 16:46:19
379,Yeppoon,-23.1333,150.7333,76.78,70,61,10.67,AU,2022-01-18 16:46:19
380,Necochea,-38.5473,-58.7368,65.03,59,100,18.86,AR,2022-01-18 16:46:19
381,Nianzishan,47.5167,122.8833,-12.44,94,5,3.85,CN,2022-01-18 16:46:20
382,Waingapu,-9.6567,120.2641,78.42,82,100,7.52,ID,2022-01-18 16:46:20
383,Kupang,-10.1667,123.5833,75.78,100,75,2.3,ID,2022-01-18 16:46:20
384,Newport,51.5877,-2.9984,46.54,86,85,2.77,GB,2022-01-18 16:46:20
385,Saurimo,-9.6608,20.3916,66.56,91,100,4.36,AO,2022-01-18 16:46:21
386,Janakkala,60.9,24.6,29.48,94,100,8.37,FI,2022-01-18 16:46:21
387,Zarubino,42.63,131.0922,13.23,61,31,10.83,RU,2022-01-18 16:46:21
388,Comodoro Rivadavia,-45.8667,-67.5,69.66,19,0,5.75,AR,2022-01-18 16:46:21
389,Sakaiminato,35.55,133.2333,35.58,93,75,5.75,JP,2022-01-18 16:46:22
390,Kalevala,65.2,31.1667,14.63,87,97,7.11,RU,2022-01-18 16:46:22
391,Kamenka,51.3223,42.7678,32.76,95,100,12.3,RU,2022-01-18 16:46:22
392,Ancud,-41.8697,-73.8203,63.93,47,3,3.36,CL,2022-01-18 16:43:58
393,Tarauaca,-8.1614,-70.7656,94.71,39,31,4.34,BR,2022-01-18 16:46:22
394,Kapoeta,4.7717,33.5903,78.53,54,99,5.19,SS,2022-01-18 16:46:23
395,Honiara,-9.4333,159.95,77.88,88,69,1.7,SB,2022-01-18 16:46:23
396,Ramanathapuram,9.3833,78.8333,79.14,66,73,19.73,IN,2022-01-18 16:46:23
397,Ngunguru,-35.6167,174.5,58.15,89,16,6.78,NZ,2022-01-18 16:46:23
398,Grinnell,41.743,-92.7224,33.19,90,0,5.01,US,2022-01-18 16:46:24
399,Yerbogachen,61.2767,108.0108,6.87,97,100,4.83,RU,2022-01-18 16:46:24
400,Mitu,1.1983,-70.1733,86.92,58,99,2.59,CO,2022-01-18 16:46:24
401,Santa Cruz,-17.8,-63.1667,83.66,69,75,23.02,BO,2022-01-18 16:46:24
402,Ginir,7.1333,40.7,64.2,26,71,2.17,ET,2022-01-18 16:46:25
403,Wuwei,37.9281,102.6414,31.75,20,0,1.79,CN,2022-01-18 16:46:25
404,Beringovskiy,63.05,179.3167,-19.23,90,42,11.1,RU,2022-01-18 16:46:25
405,Slave Lake,55.2834,-114.769,-14.82,76,0,10.36,CA,2022-01-18 16:46:25
406,Katobu,-4.9408,122.5276,75.54,93,100,4.21,ID,2022-01-18 16:46:26
407,Fort-Shevchenko,44.5086,50.263,38.05,69,94,22.01,KZ,2022-01-18 16:46:26
408,Bowen,-20.0167,148.2333,75.42,74,94,11.9,AU,2022-01-18 16:46:26
409,Malanje,-9.5402,16.341,65.66,79,84,4.72,AO,2022-01-18 16:46:26
410,Sivaki,52.6333,126.75,-14.62,92,7,6.73,RU,2022-01-18 16:46:27
411,Asfi,32.2994,-9.2372,65.1,53,99,9.78,MA,2022-01-18 16:46:27
412,Pisco,-13.7,-76.2167,74.01,88,40,9.22,PE,2022-01-18 16:44:56
413,Tabora,-5.0167,32.8,64.18,94,100,10.36,TZ,2022-01-18 16:46:27
414,Benguela,-12.5763,13.4055,76.59,65,95,8.48,AO,2022-01-18 16:46:27
415,Mehamn,71.0357,27.8492,24.71,97,100,18.39,NO,2022-01-18 16:46:27
416,Semey,50.4111,80.2275,18.45,96,100,3.36,KZ,2022-01-18 16:46:28
417,Nkhotakota,-12.9274,34.2961,74.89,85,89,3.15,MW,2022-01-18 16:46:28
418,Wanning,18.8003,110.3967,63.59,93,60,8.77,CN,2022-01-18 16:46:28
419,Chengde,40.9725,117.9361,16.41,49,6,3.36,CN,2022-01-18 16:46:28
420,Batticaloa,7.7102,81.6924,78.37,79,88,12.86,LK,2022-01-18 16:46:29
421,Derazhnya,49.2692,27.4338,25.16,70,31,20.47,UA,2022-01-18 16:46:29
422,Faya,18.3851,42.4509,59.11,82,41,6.13,SA,2022-01-18 16:46:29
423,Suzun,53.7841,82.3116,-1.32,100,95,2.37,RU,2022-01-18 16:46:29
424,Taunggyi,20.7833,97.0333,50.41,77,0,0.4,MM,2022-01-18 16:46:30
425,Pryyutivka,48.7209,33.0708,23.27,82,100,20.67,UA,2022-01-18 16:46:30
426,Douentza,14.9951,-2.9517,80.69,7,0,12.37,ML,2022-01-18 16:46:30
427,Avera,33.194,-82.5271,47.71,46,2,5.7,US,2022-01-18 16:46:30
428,Ketchikan,55.3422,-131.6461,30.18,93,0,0.0,US,2022-01-18 16:46:31
429,Lahij,13.1667,44.5833,72.77,66,5,5.91,YE,2022-01-18 16:46:31
430,Rancho Veloz,22.8806,-80.3917,72.09,55,58,12.33,CU,2022-01-18 16:46:31
431,Luganville,-15.5333,167.1667,78.98,79,60,5.79,VU,2022-01-18 16:46:31
432,Broken Hill,-31.95,141.4333,65.91,82,100,8.05,AU,2022-01-18 16:46:32
433,Pochutla,15.7432,-96.4661,85.82,41,1,6.31,MX,2022-01-18 16:46:32
434,Waddan,29.1614,16.139,55.76,44,4,9.33,LY,2022-01-18 16:46:32
435,San Patricio,28.017,-97.5169,73.49,50,7,15.43,US,2022-01-18 16:46:32
436,Sorumsand,59.9851,11.2398,30.11,91,100,3.47,NO,2022-01-18 16:46:33
437,Koungou,-12.7336,45.2042,83.91,74,20,10.36,YT,2022-01-18 16:46:33
438,Yanam,16.7333,82.2167,73.8,84,3,2.48,IN,2022-01-18 16:46:06
439,Petropavlovsk-Kamchatskiy,53.0452,158.6483,19.99,53,75,11.18,RU,2022-01-18 16:43:53
440,Kushmurun,52.4503,64.6311,3.04,95,29,9.71,KZ,2022-01-18 16:46:33
441,Minsk,53.9,27.5667,24.55,72,18,13.4,BY,2022-01-18 16:42:40
442,Saldanha,-33.0117,17.9442,75.25,74,27,15.12,ZA,2022-01-18 16:46:33
443,Atar,20.5169,-13.0499,83.23,9,75,13.13,MR,2022-01-18 16:43:36
444,Belawan,3.7755,98.6832,77.29,88,91,3.91,ID,2022-01-18 16:46:34
445,Krasnaya Yaruga,50.8008,35.6583,23.11,94,100,19.55,RU,2022-01-18 16:46:34
446,Xam Nua,20.4197,104.0439,52.79,93,96,1.54,LA,2022-01-18 16:46:34
447,Urengoy,65.9667,78.3667,2.07,96,99,11.81,RU,2022-01-18 16:46:34
448,Kearney,40.6995,-99.0815,52.36,56,0,9.22,US,2022-01-18 16:46:35
449,Montepuez,-13.1256,38.9997,72.95,85,96,4.21,MZ,2022-01-18 16:46:35
450,Greenfield,42.9614,-88.0126,32.58,68,75,3.0,US,2022-01-18 16:46:35
451,Dingle,10.9995,122.6711,74.62,85,100,8.61,PH,2022-01-18 16:46:35
452,Vytegra,61.0064,36.4481,9.05,98,89,6.87,RU,2022-01-18 16:46:36
453,Omsukchan,62.5333,155.8,-28.61,89,15,3.83,RU,2022-01-18 16:46:36
454,Praia Da Vitoria,38.7333,-27.0667,59.76,100,75,8.21,PT,2022-01-18 16:46:36
455,Meulaboh,4.1363,96.1285,76.8,88,95,3.87,ID,2022-01-18 16:43:34
456,Sao Joao Da Barra,-21.6403,-41.0511,87.89,83,10,15.99,BR,2022-01-18 16:46:36
457,Mahon,39.8885,4.2658,54.16,71,0,3.44,ES,2022-01-18 16:44:54
458,Akyab,20.15,92.9,67.39,77,0,7.38,MM,2022-01-18 16:46:37
459,Kurmanayevka,52.5093,52.0675,26.17,94,100,17.52,RU,2022-01-18 16:46:37
460,Moerai,-22.4333,-151.3333,77.88,80,100,12.73,PF,2022-01-18 16:46:37
461,Severodvinsk,64.5635,39.8302,19.51,88,98,10.78,RU,2022-01-18 16:46:37
462,Chapais,49.7834,-74.8492,-15.02,88,100,11.92,CA,2022-01-18 16:46:38
463,Emerald,-23.5333,148.1667,78.94,73,95,10.36,AU,2022-01-18 16:46:38
464,Leningradskiy,69.3833,178.4167,-22.95,90,69,8.5,RU,2022-01-18 16:46:38
465,Lensk,60.7253,114.9278,-9.89,86,96,3.13,RU,2022-01-18 16:46:38
466,General Roca,-39.0333,-67.5833,55.8,79,100,16.89,AR,2022-01-18 16:46:39
467,Mount Gambier,-37.8333,140.7667,58.91,63,100,14.97,AU,2022-01-18 16:46:39
468,Bambui,-20.0064,-45.9769,81.28,66,62,5.28,BR,2022-01-18 16:46:39
469,Auki,-8.7676,160.7034,78.71,85,73,1.68,SB,2022-01-18 16:46:39
470,Katherine,-14.4667,132.2667,80.92,83,86,0.0,AU,2022-01-18 16:46:40
471,Armidale,-30.5167,151.65,61.81,98,100,4.54,AU,2022-01-18 16:46:40
472,Lakhnau,26.85,80.9167,49.98,93,100,2.3,IN,2022-01-18 16:46:41
473,Fort Nelson,58.8053,-122.7002,-23.64,99,97,2.35,CA,2022-01-18 16:46:41
474,Vardo,70.3705,31.1107,25.0,93,100,34.52,NO,2022-01-18 16:46:41
475,Kavaratti,10.5669,72.642,81.73,70,12,8.77,IN,2022-01-18 16:46:42
476,Davidson,36.1501,-86.7833,43.12,79,20,5.01,US,2022-01-18 16:46:42
477,Azangaro,-14.9167,-70.2167,55.13,52,94,5.01,PE,2022-01-18 16:46:42
478,Karwar,14.8,74.1333,75.2,69,91,10.31,IN,2022-01-18 16:46:42
479,San Angelo,31.4638,-100.437,67.96,37,0,4.0,US,2022-01-18 16:42:32
480,Barnstaple,51.0802,-4.0581,46.69,89,79,3.74,GB,2022-01-18 16:46:43
481,Moron,-34.6534,-58.6198,76.01,94,100,5.01,AR,2022-01-18 16:46:43
482,San Cristobal,7.7669,-72.225,75.38,44,29,3.53,VE,2022-01-18 16:46:43
483,Lander,42.833,-108.7307,40.8,55,0,8.05,US,2022-01-18 16:46:43
484,Sao Felix Do Xingu,-6.6447,-51.995,82.44,74,99,1.01,BR,2022-01-18 16:45:02
485,Karlstad,59.3793,13.5036,30.76,100,74,2.3,SE,2022-01-18 16:46:44
486,Gushikawa,26.3544,127.8686,58.23,88,75,0.0,JP,2022-01-18 16:46:44
487,Yarada,17.65,83.2667,70.12,88,75,2.3,IN,2022-01-18 16:46:44
488,Roswell,34.0232,-84.3616,46.78,65,0,1.99,US,2022-01-18 16:46:44
489,Arlit,18.7369,7.3853,66.74,15,0,15.97,NE,2022-01-18 16:46:45
490,Altay,47.8667,88.1167,18.55,72,100,5.41,CN,2022-01-18 16:46:45
491,Prainha,-1.8,-53.48,90.45,47,29,4.68,BR,2022-01-18 16:46:45
492,Concarneau,47.875,-3.9225,43.59,81,68,2.93,FR,2022-01-18 16:46:45
493,Sarkand,45.41,79.9186,28.02,77,68,5.03,KZ,2022-01-18 16:46:46
494,Amuntai,-2.4177,115.2494,73.74,98,100,1.7,ID,2022-01-18 16:46:46
495,Ochakiv,46.6128,31.5498,30.34,63,46,21.39,UA,2022-01-18 16:46:46
496,Luanda,-8.8368,13.2343,82.4,61,75,9.22,AO,2022-01-18 16:43:05
497,Nueva Loja,0.0847,-76.8828,77.02,83,75,6.91,EC,2022-01-18 16:46:46
498,Santo Domingo,18.5001,-69.9886,84.92,72,40,3.0,DO,2022-01-18 16:44:31
499,Haines Junction,60.7522,-137.5108,-7.65,77,100,2.3,CA,2022-01-18 16:46:47
500,Pangkalanbuun,-2.6833,111.6167,75.18,96,100,3.11,ID,2022-01-18 16:46:47
501,Kulunda,52.566,78.9385,5.02,99,60,5.3,RU,2022-01-18 16:46:47
502,San Rafael,-34.6177,-68.3301,54.54,67,100,11.36,AR,2022-01-18 16:45:28
503,Neu-Anspach,50.3167,8.5,43.12,83,84,2.1,DE,2022-01-18 16:46:47
504,Hambantota,6.1241,81.1185,77.63,81,88,19.89,LK,2022-01-18 16:43:38
505,Mae Hong Son,19.3003,97.9685,67.32,78,56,1.63,TH,2022-01-18 16:46:48
506,Kundiawa,-6.0167,144.9667,63.86,99,100,0.87,PG,2022-01-18 16:46:48
507,Dondo,-19.6094,34.7431,76.91,76,2,6.13,MZ,2022-01-18 16:46:48
508,Ornskoldsvik,63.2909,18.7153,38.35,87,20,10.36,SE,2022-01-18 16:46:48
509,Eureka,40.8021,-124.1637,45.93,94,56,2.82,US,2022-01-18 16:46:49
510,Umm Lajj,25.0213,37.2685,65.01,61,6,4.52,SA,2022-01-18 16:46:03
511,Sangar,63.9242,127.4739,-39.21,96,58,3.38,RU,2022-01-18 16:46:49
512,Nouadhibou,20.931,-17.0347,78.78,27,25,9.22,MR,2022-01-18 16:46:49
513,Sinazongwe,-17.2614,27.4618,74.44,84,100,5.19,ZM,2022-01-18 16:46:49
514,Kailua,21.4022,-157.7394,66.18,80,0,2.8,US,2022-01-18 16:46:50
515,Cockburn Town,21.4612,-71.1419,75.42,79,1,12.93,TC,2022-01-18 16:42:26
516,Las Vegas,36.175,-115.1372,51.67,66,100,3.44,US,2022-01-18 16:45:09
517,San-Pedro,4.7485,-6.6363,83.14,68,52,10.71,CI,2022-01-18 16:46:50
518,Ondarroa,43.3167,-2.4167,50.41,86,51,1.66,ES,2022-01-18 16:46:50
519,Naryan-Mar,67.6713,53.087,2.64,96,100,3.98,RU,2022-01-18 16:46:51
520,Puerto Escondido,15.85,-97.0667,82.13,56,1,5.14,MX,2022-01-18 16:46:51
521,Christchurch,-43.5333,172.6333,63.91,83,100,5.01,NZ,2022-01-18 16:45:19
522,Poum,-20.2333,164.0167,79.48,71,28,16.33,NC,2022-01-18 16:46:51
523,Desnogorsk,54.1508,33.2815,17.11,89,100,13.8,RU,2022-01-18 16:46:51
524,Pimentel,-6.8367,-79.9342,79.09,61,0,9.22,PE,2022-01-18 16:46:51
525,Pandan,14.0453,124.1694,76.19,88,100,12.19,PH,2022-01-18 16:46:52
526,Kirksville,40.1948,-92.5833,41.13,73,0,5.01,US,2022-01-18 16:44:14
527,San Rafael Del Sur,11.8485,-86.4384,83.37,40,3,14.56,NI,2022-01-18 16:46:52
528,Wilmington,34.2257,-77.9447,47.95,53,0,11.5,US,2022-01-18 16:43:32
529,Mabaruma,8.2,-59.7833,85.32,55,28,6.33,GY,2022-01-18 16:46:52
530,Bilibino,68.0546,166.4372,-28.34,84,6,2.39,RU,2022-01-18 16:46:53
531,Takoradi,4.8845,-1.7554,83.1,68,28,11.61,GH,2022-01-18 16:46:53
532,Fairbanks,64.8378,-147.7164,-1.91,80,100,0.0,US,2022-01-18 16:46:53
533,Marzuq,14.4,46.4667,65.59,60,0,7.47,YE,2022-01-18 16:46:53
534,Krasnoarmeyskoye,52.7182,50.0322,28.74,94,100,17.49,RU,2022-01-18 16:46:54
535,Robstown,27.7903,-97.6689,73.42,62,0,17.27,US,2022-01-18 16:46:54
536,Kumluca,36.3703,30.2869,48.67,81,90,9.33,TR,2022-01-18 16:46:54
537,Tyrma,50.0833,132.1667,-20.29,100,96,1.32,RU,2022-01-18 16:46:54
538,Biscarrosse,44.3945,-1.1672,44.55,87,100,2.3,FR,2022-01-18 16:46:55
539,Bintulu,3.1667,113.0333,75.61,88,40,5.01,MY,2022-01-18 16:46:55
540,Lodwar,3.1191,35.5973,77.0,63,100,2.68,KE,2022-01-18 16:46:55
541,Coahuayana,18.7333,-103.6833,84.96,47,51,3.74,MX,2022-01-18 16:46:55
542,Teya,60.3778,92.6267,8.62,89,100,10.54,RU,2022-01-18 16:46:56
543,Roebourne,-20.7833,117.1333,82.02,61,1,7.49,AU,2022-01-18 16:46:56
544,Gimli,50.6336,-96.9907,14.13,85,100,23.02,CA,2022-01-18 16:46:56
545,Severomorsk,69.0689,33.4162,18.0,88,100,18.12,RU,2022-01-18 16:46:56
546,Sungurlu,40.1675,34.3739,26.69,67,100,15.03,TR,2022-01-18 16:46:57
547,Snasa,64.2457,12.3778,40.41,100,100,15.26,NO,2022-01-18 16:46:57
548,Arman,59.7,150.1667,-0.17,72,0,10.27,RU,2022-01-18 16:46:57
549,Staryy Nadym,65.6118,72.6842,-1.19,96,98,8.59,RU,2022-01-18 16:46:57
550,Chicama,-7.8447,-79.1469,72.14,59,74,10.47,PE,2022-01-18 16:46:58
551,Nizhniy Odes,63.6445,54.856,16.11,95,100,7.14,RU,2022-01-18 16:46:58
552,Safford,32.834,-109.7076,59.11,52,0,4.61,US,2022-01-18 16:46:58
553,Praia,14.9215,-23.5087,77.54,65,75,19.57,CV,2022-01-18 16:46:58
554,San Quintin,30.4833,-115.95,61.7,73,100,3.42,MX,2022-01-18 16:46:59
